time,a_y,a_x,a_z,v_y,v_x,v_z,y,x,z
15.964088,-0.013599553171535106,0.37752068614470535,-1.2908476557356368,1.1902762512332916,0.26362157367990674,0.06895145523954214,11.471299273052749,5.330520636144675,0.004807660251864659
15.964299,0.12681682187923685,-0.01896293880452732,-1.113831280684868,1.1856663977770265,0.26295690165576174,0.051458158299871895,11.482523004371531,5.332417213731953,0.004655750327138304
15.981322,0.2696237546261261,-0.3957560060576359,-0.9035243479379713,1.1856058207289542,0.2614258622096454,0.0388833174372043,11.494254958832629,5.334834495553808,0.004883971780126277
15.981464,0.4850409350470365,-0.644938825636726,-0.8425071675170672,1.1898673667642732,0.25897580497496414,0.03131146380122489,11.50649722901048,5.3377208273507,0.0054997130162330035
15.998806,0.8936026590909343,-0.09497710159283035,-1.7943454434731767,1.1951381598009003,0.2528486320604694,0.02319144348173852,11.518590059767629,5.3403663852355345,0.005838798074651945
16.011762,1.003454904911038,0.4235751442272786,-2.4585931976530553,1.2021238173966857,0.24986260799938714,0.003064101343024461,11.530336270827863,5.342557546928557,0.005626984962080265
16.0253,0.8449140912721592,0.9721343305883978,-2.9121340112919456,1.20865146080475,0.25054107605229403,-0.02532950584750081,11.54188481024416,5.344471245464634,0.0049046343040271695
16.026775,0.5168380427586047,1.449858282074846,-3.150410059805495,1.212159448889254,0.2553323189405324,-0.059718396839698755,11.55324285371868,5.346171420121275,0.0036245339747359665
16.038378,0.15208966329487822,1.6947099026111188,-3.118758439269222,1.2123798449268788,0.2649639746214263,-0.09648907839628616,11.564623379389687,5.347948014096005,0.0019892230681351508
16.051271,-0.15492710492821288,1.719993134388027,-2.905175207492318,1.2100580293041912,0.27820237837169326,-0.1318035338886989,11.576186293334672,5.35003293845336,0.00018334188858137022
16.064272,-0.26846689889545516,1.4873533404207848,-2.609115001459556,1.2056595581303737,0.2927159955310904,-0.16394341718408825,11.587888479206097,5.352430993687185,-0.0017895757962200745
16.064878,-0.2254930500373547,1.0348271892788878,-2.2240411526014534,1.2015665816918348,0.30633376047070454,-0.19164622125391179,11.599794089194994,5.355217178013122,-0.003818056162524646
16.077479,-0.3082743159425661,0.4348459233736681,-1.526022418506678,1.2001552528822501,0.3176351258836644,-0.2132166573477903,11.612053542029061,5.358510643898425,-0.005713439597542865
16.090989,-0.5182300163301133,-0.1294097770138789,-0.6817781188942155,1.2010081699026782,0.3259838047575532,-0.22464701467704623,11.624836242684916,5.362429277702802,-0.007249196354312176
16.099105,-0.6003523251562477,-0.6485320858400049,0.028599572279644603,1.2019555667428121,0.33085318321455415,-0.22534930729972902,11.638003533154862,5.366790086003687,-0.008470633337506469
16.101311,-0.6377700098964963,-0.9723497705802528,0.5162818875394048,1.2030542200833192,0.33146585327384354,-0.217906494035924,11.651347421623402,5.371344821548077,-0.00949179605093514
16.113006,-0.6828183069955248,-1.079198067679283,0.799233590440375,1.204036174443014,0.3290729430095027,-0.20528376106189128,11.664746059357826,5.375934834410933,-0.010367503574259945
16.12874,-0.6966967505778365,-1.0118765112615973,0.866555146858061,1.2039815020135027,0.3250200370069819,-0.19038915948445165,11.678050546515475,5.380393510932664,-0.011203256389929053
16.129949,-0.633922458110215,-0.7780022187939789,0.6733294393256789,1.2028056456964993,0.32066500146416443,-0.17579668744730875,11.691182280572372,5.384643235516485,-0.012056839980306973
16.141777,-0.5191004130676551,-0.49578017375141903,0.37275148436823924,1.2018693753586727,0.31827541641782875,-0.1635468697374186,11.70423655112603,5.388792132900668,-0.012841857267123556
16.154376,-0.3374030078900044,-0.23748276857376505,0.02884888954589132,1.2020701445075135,0.31871141393353686,-0.15435010091309073,11.717283521178022,5.3929275864401225,-0.013522301069278018
16.167597,-0.17666942105189765,-0.06644918173565798,-0.20481752361599756,1.204217315802444,0.32186646831202403,-0.1485085920718114,11.730361622575547,5.397100440880759,-0.01410761059567311
16.167751,-0.17222946909646558,0.05959077021977349,-0.2357775716605683,1.2080660789076567,0.3268270093256222,-0.14494375539234317,11.743483592797197,5.401327854524523,-0.014631851100565156
16.181376,-0.1976767446735436,0.07964349464269416,-0.12732484723764695,1.212159824270158,0.3332590967420629,-0.14149101187295987,11.75667960184186,5.4056467074577625,-0.015086717600914241
16.194485,-0.18980576624596018,0.010814473070277802,0.036946131189938,1.2160113004780462,0.3399078678708537,-0.13692990478541242,11.76991812880172,5.410033979573379,-0.015498720059767952
16.207911,-0.1896247220412361,-0.36790448272499987,0.522027175394663,1.2201249339348081,0.3460451328442092,-0.13052905301178183,11.783227849450487,5.414516759421966,-0.015824414406301928
16.2209,-0.2684683281531483,-0.5608480888369124,0.8957835692827494,1.2239816006932391,0.34810351372819387,-0.11949404166856159,11.796533840530039,5.418996946218137,-0.016106099341487882
16.234514,-0.3631956299678709,-0.707575390651634,1.2406562674680264,1.2271249608451156,0.34829767543154744,-0.10460701676513798,11.809889050873661,5.42350240863507,-0.016243133029817985
16.234649,-0.4044807213469107,-0.8558604820306748,1.535371176088986,1.229410510748809,0.3471095093244744,-0.08614361133370059,11.82328822380134,5.428019440064574,-0.016195383674946065
16.247713,-0.40465700790463566,-0.977836768588395,1.774394889531264,1.2319431003061858,0.345089087118007,-0.0640439758463908,11.836824314791874,5.432632907252268,-0.015830439059381002
16.260463,-0.30452168457114376,-1.0221014452549055,1.8429302128647531,1.234900230243921,0.3422646237711043,-0.0391070191924028,11.850460455798638,5.4372943025153555,-0.01515590534720962
16.261709,-0.17837406202671355,-1.0000538227104743,1.8067778354091832,1.2381679119079052,0.3382941672276054,-0.01417825609999046,11.864009258562874,5.441802695326076,-0.014348609658776218
16.273712,-0.1414734920420499,-0.9496532527258101,1.815278405393848,1.2417891088521291,0.3336271821522397,0.00946692226589005,11.877436828219146,5.446111548993869,-0.013452311044190778
16.279854,-0.3063840574848885,-0.8527638181686492,1.9593678399510106,1.244666006654694,0.328352070763874,0.03208133420611678,11.89070765503531,5.450180744734858,-0.01251222062815536
16.289563,-0.4386041674015405,-0.6988839280853003,1.9943477300343566,1.2447802053408288,0.3229550044474504,0.055049891774783574,11.90380697865867,5.454009527405423,-0.011528823929850043
16.306164,-0.4029249446340244,-0.5069047053177862,1.7943269528018746,1.2419197909676032,0.3174691803516255,0.07673036198422688,11.916613922646413,5.457504893625072,-0.010598771890577856
16.320669,-0.14883862102532952,-0.36831838170908965,1.4027132764105672,1.2379154532083332,0.3124160116193456,0.09488943208799494,11.929130988333075,5.460691850738131,-0.009723047944502985
16.333791,0.04403449297293949,-0.40854526771082106,1.2455863904088376,1.2361606220846968,0.3084473153219472,0.10878491286700018,11.941565806551077,5.463780105176479,-0.008738860312177191
16.346613,0.13459424575545992,-0.5094855149283014,1.267146143191356,1.2372373118824849,0.3049588891044546,0.1219815078984831,11.954147599223818,5.466981144697567,-0.007467640854003706
16.34674,0.19300226284921573,-0.5517774978345448,1.2731541602851129,1.2398467200260832,0.3010715444410488,0.13601482681818403,11.96685309404553,5.470250096516969,-0.005953977468210545
16.364022,0.2658130588222902,-0.5284667018614705,1.197264956258187,1.2429382528216861,0.29665057599661054,0.15000171807716717,11.979569174063782,5.473458978727316,-0.004317163033066481
16.366414,0.30591374889360656,-0.388866011790153,1.0214656463295038,1.2458402542817655,0.29154077584489774,0.16229915951013424,11.992158649085683,5.476462960080858,-0.0027046182083901543
16.377284,0.33418509940551494,-0.18189466127824433,0.7513369968414126,1.2469521311613825,0.28564449529432306,0.17062871979170874,12.00439585569408,5.479038920787226,-0.0013605545378537057
16.390569,0.38006969427491816,0.06288993359115622,0.3882215917108141,1.246224028228474,0.27971075970762516,0.174108376403576,12.016274276757686,5.4811944964545685,-0.0003176528978575282
16.404644,0.38391529643230304,0.2475355357485406,0.10666719386819834,1.2447922546516743,0.27507963315261746,0.17275883000698278,12.027943803396587,5.483098787672452,0.0005379905999243712
16.404777,0.4382361628693139,0.37595640218555276,-0.1697119396947906,1.2433667827067423,0.272278515445893,0.16853679077563594,12.039593405126991,5.484960080258892,0.0013600195829055126
16.417841,0.5202895880809331,0.4181098273971722,-0.3659585144831679,1.2437112291180532,0.2719947536216085,0.16274893994218737,12.051444974417125,5.4870132340914655,0.0023389839500619356
16.431106,0.5358606169285146,0.42188085624475397,-0.4450874856355876,1.2455765988941736,0.27282944880187376,0.15567483482792602,12.063425362256414,5.489186840000323,0.003370753316576189
16.431292,0.6034622387338593,0.4628824780500982,-0.5956858638302436,1.2486056855960492,0.2747088357687697,0.1488092194635649,12.075601303572062,5.49154500280257,0.004503087153833275
16.444548,0.7498077252075894,0.4556279645238314,-0.7705403773565109,1.2526692433382567,0.27735438286915753,0.14077711875335225,12.087872863149151,5.493985833777918,0.005620132230491815
16.457747,0.9041935053813812,0.5130137446976191,-1.0313545971827187,1.2574576410414637,0.2791754257466873,0.1302299533696659,12.100061537086527,5.496321661794277,0.006515943999636397
16.458883,1.033486111276981,0.5067063505932221,-1.240961991287119,1.2616770700769495,0.27944907296538773,0.11492574832126806,12.11193473542575,5.498307148235765,0.006920469967537237
16.47076,0.960341511613907,0.3779617509301459,-1.1636065909501958,1.2650556289254709,0.2775140695848117,0.09536223074274539,12.123482158370825,5.499920160354573,0.006785047359017367
16.484847,0.7182407964256806,0.2748610357419164,-0.9642073061384261,1.2664930301364263,0.2730770782501171,0.0753756303943042,12.134849613482482,5.501296778882607,0.006245899349080878
16.498074,0.3902614958762471,0.22478173519249045,-0.744986606687857,1.26475083196328,0.2668625633227025,0.05666278650273236,12.146090338646948,5.502494484475576,0.005386380365095717
16.4982,0.062190390421719255,0.31681062973795565,-0.6706577121423839,1.2595376570278416,0.2599802145281393,0.03999850450386147,12.157268369925662,5.503598521955049,0.004320824144551655
16.510928,-0.055565815304163366,0.4858544240120743,-0.8895139178682665,1.250683978181191,0.25369485851271983,0.023752677575447495,12.168319222792332,5.50457991582466,0.0030330547210646744
16.524935,-0.033086886370648654,0.6930333529455917,-1.2877349889347487,1.240586233100492,0.2490583523565487,0.005243001229469319,12.179264943429745,5.505496674062686,0.001560446172427392
16.538398,0.2081881884586558,0.9265084277748904,-1.878059914105442,1.233713301215843,0.24950970543001175,-0.014285410736532767,12.190633963574813,5.506901214806626,0.0004048849464248028
16.551501,0.30927439858443756,0.9806946379006791,-2.124373703979662,1.2306621744018766,0.25370418593982075,-0.03838026387726948,12.202188546132692,5.508564800313205,-0.0007350737282525823
16.552669,0.29054934154710677,1.0531695808633457,-2.250298761016997,1.229698135923547,0.2595126802916277,-0.06389220947320387,12.213904065546458,5.510460022297791,-0.0019440341281318882
16.565426,0.15344054041096153,1.1638607797272007,-2.2792075621531427,1.2294985186896865,0.26700551899706937,-0.0897210469529865,12.225775528237271,5.512584140834881,-0.0032501164867799427
16.571579,-0.04025411985135746,1.2291661194648802,-2.197802222415462,1.228387913897994,0.27608689806629333,-0.11536947198608663,12.237720501816893,5.514871969325837,-0.004735702319903563
16.580733,-0.26542928251075515,1.3143909568054835,-2.1061773850748584,1.2252476329455604,0.28575110190979663,-0.140272673538136,12.249631152758015,5.517241456444448,-0.006489125711872385
16.596159,-0.5616321406839111,1.227088098632328,-1.7722802432480151,1.2197634413261647,0.29620236145788365,-0.16432426337794082,12.26148598420612,5.519700072158029,-0.008501772063318813
16.610939,-0.914747560641544,0.8297726786746944,-1.038295663205651,1.2131678026590256,0.3076493223957784,-0.1831315595737655,12.273598375832941,5.522587614246106,-0.010412090498449073
16.611059,-1.1250358769045237,0.2968843624117137,-0.260383979468628,1.2059061567712726,0.3179844361851524,-0.19163941987645572,12.286132413896784,5.526076547673613,-0.011968636440643422
16.624406,-1.1730706116295537,-0.08895037231331948,0.2530812858063449,1.1990615670877351,0.32548257991759283,-0.18976237291706438,12.299026141407106,5.53008625540391,-0.013127791107092595
16.637855,-1.1508961822324855,-0.27367594291624653,0.5224557152034159,1.1932729809046576,0.33062938037114975,-0.18116554147260305,12.312117641518393,5.534421224368903,-0.01397263417472668
16.637977,-1.0831820201712867,-0.2103617808550473,0.4980698772646114,1.187697835718492,0.3339026471364615,-0.1698617932353336,12.325150092968622,5.538796923036373,-0.014718846285938128
16.651399,-0.9446845653282261,0.05993567398801364,0.165967332107671,1.1811111453734096,0.3361199864875894,-0.1604985914547241,12.337833572140571,5.542912678422298,-0.015648460727666312
16.665507,-0.8559362064467335,0.5664840328695047,-0.3854843090108312,1.174062971323391,0.33920529241654457,-0.15634375731735445,12.350132826115237,5.546739718768727,-0.016825356394753296
16.679166,-0.7967512697178518,0.5518689695983876,-0.37099937228195423,1.1687705534630501,0.34826065141028023,-0.15689078513162003,12.36251591223384,5.550774060962506,-0.017837985158640882
16.693346,-0.7658156863193021,0.4642045529969372,-0.2407637888834059,1.1648928134664602,0.3579862768044289,-0.15647401844814016,12.37499154269091,5.5550419173504455,-0.018712477424506564
16.694564,-0.8207994672864984,0.2933207720297402,0.06825243014939938,1.1618726532725747,0.36737317848431866,-0.15419804515559501,12.387524982907841,5.55949876547807,-0.01948079013050631
16.706552,-0.8500278991290094,0.03079234018723037,0.45382399830688436,1.158901360472286,0.3756398786065742,-0.14820158153374838,12.400130640129586,5.564147082980706,-0.020104946785897814
16.720054,-0.9426007395083009,-0.27698050019206116,0.9608511579275988,1.1563632426042607,0.38198648544433533,-0.1375879067331267,12.412832080836779,5.568992671649524,-0.020521761379232947
16.733714,-1.0016977480287856,-0.5618775087125473,1.4421541494071068,1.1546242491120853,0.38696152090035396,-0.1201270165889397,12.425806090371148,5.574189500493987,-0.02050284346856376
16.733845,-0.9033353888309246,-0.7749151495146893,1.7093165086049735,1.1531479242538263,0.38992160834500844,-0.09695250991398292,12.43890965103005,5.579572117023204,-0.020133216065829757
16.747241,-0.770306954380313,-0.8745867150640724,1.826444943055583,1.1525505085070504,0.39061955165340345,-0.07119642942549056,12.451983528278127,5.584953957975633,-0.019536034904066864
16.760103,-0.6886936213312527,-0.7928733820150142,1.8006582761046441,1.152562492408541,0.389579678519025,-0.04499133062026419,12.46493012889561,5.59020975038483,-0.018801114792331767
16.760225,-0.5359248064017037,-0.6697045670854614,1.634027091034194,1.1518002532668625,0.38776659102909733,-0.020643785361763613,12.477601796393168,5.595180004809659,-0.018082384803607618
16.774247,-0.4462137330934974,-0.5229934937772589,1.4743381643423987,1.1507359902718604,0.385352908150415,0.0001799877860945015,12.48995142548247,5.5998161152219845,-0.017448662624467492
16.787694,-0.4469511756925214,-0.35933093637628266,1.359200721743377,1.1489389007512867,0.3827813506893897,0.017755267484851792,12.502008636425474,5.604149095791243,-0.016899264291261276
16.787825,-0.44912064720068645,-0.25930040788444597,1.2926312502352113,1.146201028753175,0.3809272931976116,0.033235826069135395,12.513884550543796,5.608301331018456,-0.016341575910863725
16.801379,-0.477953673530459,-0.3117334342142186,1.409598223905438,1.143690752539113,0.38033171023721557,0.048294385610382434,12.52577634230384,5.612483557988046,-0.015587519026256404
16.814929,-0.5148467824399948,-0.4802265431237581,1.6661051149959014,1.1417620864395412,0.3800796871130609,0.06540522181564097,12.537793834665058,5.616809598240768,-0.014523129653584098
16.828792,-0.5427546288454286,-0.723534389529186,2.0030972685904684,1.1402905044869895,0.3789573152284025,0.08593263164411669,12.549934929257205,5.621269457988843,-0.013128162945401929
16.842344,-0.45758367222879337,-0.6751634329125544,1.9250682252071045,1.1379567084308875,0.37480001610736186,0.10927852849332373,12.561958262242763,5.625604120624861,-0.011610493348974047
16.855973,-0.31135744852743436,-0.5432372092111925,1.6791944489084631,1.1351674367860598,0.3698160443535463,0.13052277155845626,12.573732620883375,5.629669543356956,-0.010091072612210135
16.856106,-0.12487401497353479,-0.37995377565729016,1.3330778824623688,1.1322333457429155,0.3645430108717971,0.14766713106843207,12.585203173111957,5.633408294531471,-0.00865298232126705
16.86949,-0.0017182905083600875,-0.2668980511921181,1.0799336069275407,1.1300157024079047,0.35975240957041144,0.1601556680240247,12.596450066762674,5.636898614262483,-0.007263116475750942
16.88291,0.0825484223412381,-0.2109313383425201,0.8999003197771385,1.1277465051658162,0.3548083769123582,0.1687969595596118,12.60745472100719,5.640120227666219,-0.005986293951698188
16.883013,0.01982267856427518,-0.16465708211948615,0.8504745760001721,1.1248518455104402,0.34895342324464274,0.1741468273030469,12.618182889957673,5.64303693534947,-0.004889349583318443
16.896808,-0.07920101012238484,-0.1693807708061465,0.8763508873135122,1.120645871220014,0.342886624447349,0.17831953586485183,12.628760060976386,5.6457783300881355,-0.0038595650148091523
16.910579,-0.08659874122826472,-0.19627850191202553,0.8329531562076327,1.1154511212313791,0.33678224237722276,0.18276331956545203,12.639291528277381,5.648460048482774,-0.0027846154476836808
16.910687,-0.01109678840497913,-0.1962765490887385,0.6779551090309187,1.1100798540974641,0.3303046490759752,0.18666745857768063,12.649752410588532,5.651061014526934,-0.0016848595856429102
16.92403,0.08390969778018391,-0.12317006290357849,0.43006159521608256,1.1054539613870469,0.3238108710453524,0.18899194705000058,12.660160122316926,5.6535938097368055,-0.0005564405523676454
16.929437,0.1047368427811749,0.04105708209741629,0.16368874021707563,1.1016993663971317,0.3179674881465178,0.18872894339487478,12.670510796712234,5.6560496123770845,0.000567604589839805
16.938192,0.150627088153627,0.21204732746986915,-0.1421210144104751,1.0977242410204875,0.31335003290760244,0.18534845850924397,12.680749395153256,5.658379564839659,0.001600182435031062
16.951559,0.23067496176412108,0.3770952010803621,-0.48437314079997784,1.0937465169797012,0.3099918472167885,0.17841782060098976,12.690868872366002,5.660590281126375,0.002501745246152727
16.964863,0.2318827476456044,0.4819029869618453,-0.6847653549184978,1.0907335026633067,0.3084557557271107,0.16819220459913825,12.700979788243696,5.66280300945021,0.003343477573792269
16.977838,0.17580034893981375,0.6237205882560521,-0.8651477536242889,1.0877173632772001,0.3079615395417291,0.15592994928626144,12.711057698115177,5.6650028997002355,0.004069195371759325
16.977956,0.13731754826914452,0.8457377875853804,-1.1704305542949596,1.0826021490090698,0.307364441273708,0.14031482038007503,12.720834323595733,5.666937011561257,0.004394040895957465
16.991523,0.08628746886879278,0.9264077081850322,-1.33866063369531,1.076145857101433,0.30805389661549637,0.12066743526502498,12.730390843367424,5.6687098436857015,0.004379296579731333
17.005333,0.09926039491582048,0.9162806342320605,-1.491287707648282,1.068541648367003,0.3089238767256354,0.09868995143289458,12.73976897396719,5.670383064819015,0.004047143906310002
17.018896,0.3893562364535742,0.5231764757698115,-1.5597918661105266,1.0598387476690028,0.30846215803205346,0.07394338893897193,12.748856158176862,5.671849642500404,0.003270638904425148
17.031982,0.5303794425657768,0.09649968188201835,-1.4156686599983257,1.0557583863090083,0.30573162485869376,0.05020221197881475,12.758166812662443,5.673588062123904,0.0025375308568640707
17.033108,0.6775343947786796,-0.2513453659050817,-1.320613707785421,1.055131451139876,0.3007281982591646,0.029945730525730265,12.767798456681547,5.675632206492212,0.0019272538347960676
17.046027,0.8771846905893292,-0.484595070094434,-1.3571634119747749,1.0579966394786948,0.29422389145007627,0.012655846330733753,12.777782189739318,5.677959112866775,0.0014684145891145691
17.059688,0.9979440942308356,-0.442735666452926,-1.5653040083332652,1.064269082727295,0.2867602308450919,-0.0036093031122108273,12.788048523630273,5.680452088416229,0.0010768583622929734
17.060804,1.0729803463319036,-0.21019941435185682,-1.9083677562321963,1.0723271365894844,0.2802863263217545,-0.021406415522756052,12.798483463792866,5.682971102015254,0.0006098425228575548
17.073135,1.0170197038988054,0.18333994321504463,-2.2740283986652945,1.0815612888917938,0.2765772032395628,-0.04224475243114328,12.809076773678902,5.685509915696962,1.9128738441029065e-05
17.079272,0.7289500413690557,0.6076702806852945,-2.4468980611950437,1.0897485144294534,0.27635520424326887,-0.06725392166238786,12.819676055070952,5.6879470108730965,-0.0008847062398742729
17.088689,0.2761885036219862,1.0688087429382263,-2.5021595989421126,1.0944486249121366,0.2798319807947343,-0.09458819781071572,12.830241647947354,5.690301836321235,-0.002151217141942884
17.104491,-0.1772079287226589,1.5233123105935795,-2.5563560312867586,1.094230726538653,0.2876091446464625,-0.12283094952690661,12.84077025807499,5.692653831813079,-0.0037576158518269525
17.11817,-0.28196322306400434,1.8117570162522354,-2.7970113256281057,1.0892201383300328,0.29975149356230174,-0.15183971010039554,12.851235268718991,5.695069060199308,-0.0056899889551994265
17.118295,-0.24020737785667548,1.8650128614595638,-2.9406554804207765,1.0836243989387389,0.31527485101612385,-0.18280442833172925,12.86172681944645,5.697703851303221,-0.007844802146317229
17.131428,-0.16905235145373437,1.535067887862505,-2.7025004540178363,1.0800339387945852,0.3329194867933516,-0.21363397416284474,12.8724409228003,5.700774805782958,-0.010042388227965538
17.145979,-0.1433364889751765,1.0035837503410636,-2.1781845915392823,1.0793781459777925,0.3494529438553276,-0.23984434434170177,12.883509911197192,5.704394436115256,-0.012151350838151428
17.159972,-0.6742720304806764,-0.2936517911644476,-0.21902013304480206,1.0853438972023273,0.3669875375416684,-0.2544038540074116,12.895685586281413,5.709265792793432,-0.013386027572823863
17.17358,-0.8902881808443557,-0.7515679415281145,0.6151637165915461,1.0876095866417592,0.37309249621315227,-0.2475460950400987,12.908183765612106,5.714537363575622,-0.014378558125371903
17.174828,-0.9900198273615767,-1.0313995880453404,1.1649320700743147,1.0882595148222156,0.37514167827360867,-0.23171085994968185,12.92079224115916,5.7199456507412165,-0.015161046487744021
17.187391,-0.9978414496652719,-1.137921210349031,1.4509104477706243,1.0879843753424077,0.37444914627072245,-0.21024926642958439,12.933416341053587,5.7253745142111585,-0.01574169647998853
17.202381,-0.8611760246770943,-1.0497557853608543,1.3903758727588027,1.08721510958131,0.37226691330590383,-0.18631827496410058,12.94596469266954,5.730718398096648,-0.01616389266501831
17.202494,-0.6281749121448623,-0.839054672828619,1.1000769852910357,1.0872080516848661,0.3703576747101851,-0.1636142076200096,12.9584045154132,5.735937033366608,-0.016455501349703472
17.222913,-0.3894134339353612,-0.5197931946191274,0.6894384635005321,1.0892106993133694,0.3702332043002205,-0.14417889706485654,12.970796598482924,5.741087607443866,-0.016592386997666384
17.223052,-0.20205010217581673,-0.1385298628595723,0.26230179526008685,1.0932881986790637,0.37299557916130444,-0.12921915217483804,12.983162737413434,5.746194876644725,-0.016612412296805292
17.229717,-0.14375598596458744,0.1942642533516492,-0.0015040885286924932,1.0984517440922212,0.3787998453644482,-0.11937174666040692,12.995439035662546,5.751208903850797,-0.01664377158718518
17.239398,-0.10649774230591671,0.4446224970103191,-0.1743458448700228,1.1034956175206312,0.387253287098918,-0.11289299595377429,13.007646693807063,5.756174718334612,-0.016712911508945553
17.254239,-0.10673989237801206,0.5393803469382263,-0.16828799494211563,1.108111811369802,0.39742856257172754,-0.10896117751536821,13.019766686677094,5.761098100374689,-0.016865931595479687
17.269217,-0.08077835992964205,0.4433418793865962,-0.008826462493744275,1.1120924948734345,0.40792658093771283,-0.1056013221024595,13.031822580966004,5.766018290492644,-0.01708963297620007
17.269364,-0.1294533937479271,0.255966845568308,0.3067985036879691,1.1157800191191394,0.4169008411497376,-0.10118802797518021,13.043822939054644,5.770942477510863,-0.0173683412897652
17.283247,-0.21268266948836767,0.022437569827867543,0.6923692279475302,1.118367612303306,0.42337612057170154,-0.09420001591087553,13.055751582303081,5.775841220319355,-0.01769291082783116
17.297069,-0.3232054010022791,-0.2325851616860432,1.1259464964336177,1.1200715291218135,0.42745166613559865,-0.08336695265108085,13.067694375029186,5.780785681073173,-0.01793509536303113
17.310844,-0.4034988078446401,-0.7505785685284072,1.8161530895912588,1.122012191736619,0.4303064038853285,-0.06680887425620592,13.079884964159515,5.785994509475343,-0.017809719177392536
17.324749,-0.3149464146878868,-0.8586261753716463,1.9252054827480105,1.1230092694480847,0.4278025310202961,-0.04342244265488933,13.09206767967642,5.7911824175179305,-0.017505575253124364
17.32488,-0.11063570671928344,-0.9331154674030422,1.8838161907166158,1.1248359088562754,0.4241451399916601,-0.018999668394809707,13.104253831633383,5.7963284468050205,-0.016971113360998036
17.338776,-0.03489715324927514,-1.0027769139330354,1.9611547441866224,1.1284395749762501,0.41945255459108755,0.004721787095453716,13.116419193915602,5.801384186418335,-0.01624201611085604
17.352564,-0.01434252028991665,-1.0116222809736781,2.0345093771459797,1.1329004633811508,0.4141505596763985,0.029316603872558133,13.128641058622893,5.806405348328043,-0.015253409388849512
17.352684,0.06458708151794706,-0.982192679165814,2.0037389789538445,1.137145745121562,0.40833640393702847,0.05422840104837425,13.140835043098983,5.811298657358629,-0.014086908385309847
17.366425,0.13600834780507215,-0.8540714128786889,1.844860245240971,1.1400979734128849,0.400729894376819,0.0767406144562921,13.15271070759645,5.815769659919603,-0.013035847494940462
17.380149,0.18218886822163202,-0.6796908924621283,1.6264407656575286,1.1415910417170552,0.3922361507098263,0.09547066028889048,13.164238832018425,5.819789502196357,-0.01214674347674928
17.380274,0.18960568841676934,-0.5946740722669918,1.5094575858526678,1.1420397521834647,0.3839911867335268,0.11048736084200418,13.175520413835674,5.823468587991506,-0.011343775677892418
17.394161,0.1779775837616251,-0.5311021769221353,1.4116294811975219,1.1413561596043549,0.37539666130459465,0.12311695095069322,13.186595916249038,5.826857850073742,-0.010606270313918205
17.408341,0.16874733095376163,-0.5394324297299992,1.377499228389659,1.140226748765489,0.36711485070591976,0.13443123407144528,13.19760651099254,5.830106233500541,-0.00980376940682442
17.408469,0.17118231673155102,-0.5789974439522096,1.3747342141674481,1.1396716318163143,0.35941641218551384,0.14606864786458396,13.208721893554527,5.83338730516022,-0.008772229406980712
17.422114,0.2246241332407868,-0.6463556274429738,1.3642760306766846,1.1400192213860278,0.35219703138372255,0.15855631642038648,13.219985285082593,5.836742195339154,-0.007469960430116969
17.436135,0.2902775809133743,-0.6237021797703881,1.2571294783492715,1.1412190346722824,0.3446113796538758,0.17125165730374226,13.231309636820836,5.840075573232626,-0.005987526524355608
17.449833,0.567896137933427,-0.18048362275034513,0.48364803536931633,1.1411684272478027,0.3353415715368241,0.18095356526952383,13.242315131385087,5.842999288535121,-0.004716786603065188
17.463635,0.7021235955566216,0.10474383487286176,-0.01842450700748166,1.1422222429876114,0.32884657328228256,0.1811575808289373,13.25303782817207,5.84555563761624,-0.0036839441659737805
17.464823,0.8344474104559031,0.4428676497721397,-0.6064006921082006,1.142654743897391,0.32325337850345714,0.1743220022341763,13.263432743725108,5.847715743264109,-0.003019824986510493
17.477471,0.9045164816019635,0.682936720918206,-1.0502316209621438,1.1435074110504266,0.3201562290892284,0.16064101295797917,13.273678902988449,5.849676781743718,-0.002614417802364888
17.49066,0.7997163962702137,0.6924366355864534,-1.0754317062938894,1.1458132859486587,0.32022705637368454,0.143229585749345,13.284067690515602,5.851749255507495,-0.002239124943597935
17.50523,0.6849482083686245,0.5046684476848642,-0.8595998941954808,1.1489742062029666,0.3223058589635325,0.12747611924206714,13.294808616369444,5.854157137680218,-0.0017065302895900702
17.505369,0.6430804089854528,0.32540064830169396,-0.6925676935786504,1.1528220388073522,0.3243352319410779,0.11574428635559217,13.305897985328928,5.856898834076564,-0.000999461147242628
17.519035,0.6902404080733817,0.24046064738962036,-0.6880076944907215,1.1574291327896349,0.3257379295070539,0.10687886328456546,13.317230556025288,5.8598583997462566,-0.00019571315230585123
17.532882,0.851055229838174,0.2116754691544124,-0.8657928727259274,1.1618026669422126,0.3255745908977026,0.09735017945784216,13.32848803129075,5.862703827373147,0.00039487663013366037
17.533016,1.0651626155065996,0.1844828548228401,-1.1376854870575042,1.165579133030912,0.3229017124975234,0.08380901128693954,13.33940992758931,5.8651582677264935,0.0004924320534606719
17.547206,1.2170116511031521,0.12193189041939095,-1.3475364514609485,1.1695024473944187,0.3179417191458179,0.06551246955910697,13.350029001782358,5.867232556692051,8.776048612043718e-05
17.561725,1.124580395464697,0.07610063478093618,-1.3384677070994055,1.1744685459568218,0.311861883736374,0.04461028890971933,13.360609924003867,5.86916818178927,-0.000597592586432248
